"CREATEDBYID","CREATEDDATE","ID","ISDELETED","LASTMODIFIEDBYID","LASTMODIFIEDDATE","LASTREFERENCEDDATE","LASTVIEWEDDATE","NAME","OWNERID","SYSTEMMODSTAMP","TIPOLOGIA__C","UTENTE__C"
"0050E00000527RMQAY","2019-09-12T10:15:21.000Z","a4y0E000000DHJ2QAO","false","0050E00000527RMQAY","2019-09-12T10:15:21.000Z","","","ACC-00000961","0050E00000527RMQAY","2019-09-12T10:15:21.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-12T10:59:24.000Z","a4y0E000000DHJCQA4","false","0050E00000527RMQAY","2019-09-12T10:59:24.000Z","","","ACC-00000962","0050E00000527RMQAY","2019-09-12T10:59:24.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-12T11:00:27.000Z","a4y0E000000DHJHQA4","false","0050E00000527RMQAY","2019-09-12T11:00:27.000Z","","","ACC-00000963","0050E00000527RMQAY","2019-09-12T11:00:27.000Z","","a4n0E000000n1pUQAQ"
"0050E00000527RMQAY","2019-09-12T11:00:55.000Z","a4y0E000000DHJMQA4","false","0050E00000527RMQAY","2019-09-12T11:00:55.000Z","","","ACC-00000964","0050E00000527RMQAY","2019-09-12T11:00:55.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-12T11:01:09.000Z","a4y0E000000DHJRQA4","false","0050E00000527RMQAY","2019-09-12T11:01:09.000Z","","","ACC-00000965","0050E00000527RMQAY","2019-09-12T11:01:09.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-12T11:01:44.000Z","a4y0E000000DHJWQA4","false","0050E00000527RMQAY","2019-09-12T11:01:44.000Z","","","ACC-00000966","0050E00000527RMQAY","2019-09-12T11:01:44.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-12T11:06:32.000Z","a4y0E000000DHJbQAO","false","0050E00000527RMQAY","2019-09-12T11:06:32.000Z","","","ACC-00000967","0050E00000527RMQAY","2019-09-12T11:06:32.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-12T11:08:24.000Z","a4y0E000000DHJgQAO","false","0050E00000527RMQAY","2019-09-12T11:08:24.000Z","","","ACC-00000968","0050E00000527RMQAY","2019-09-12T11:08:24.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-12T12:29:04.000Z","a4y0E000000DHJlQAO","false","0050E00000527RMQAY","2019-09-12T12:29:04.000Z","","","ACC-00000969","0050E00000527RMQAY","2019-09-12T12:29:04.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-12T12:32:07.000Z","a4y0E000000DHJqQAO","false","0050E00000527RMQAY","2019-09-12T12:32:07.000Z","","","ACC-00000970","0050E00000527RMQAY","2019-09-12T12:32:07.000Z","","a4n0E000000n1pUQAQ"
"0050E00000527RMQAY","2019-09-12T12:45:18.000Z","a4y0E000000DHJvQAO","false","0050E00000527RMQAY","2019-09-12T12:45:18.000Z","","","ACC-00000971","0050E00000527RMQAY","2019-09-12T12:45:18.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-12T13:00:05.000Z","a4y0E000000DHK0QAO","false","0050E00000527RMQAY","2019-09-12T13:00:05.000Z","","","ACC-00000972","0050E00000527RMQAY","2019-09-12T13:00:05.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-12T13:00:27.000Z","a4y0E000000DHK5QAO","false","0050E00000527RMQAY","2019-09-12T13:00:27.000Z","","","ACC-00000973","0050E00000527RMQAY","2019-09-12T13:00:27.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-12T13:00:57.000Z","a4y0E000000DHKAQA4","false","0050E00000527RMQAY","2019-09-12T13:00:57.000Z","","","ACC-00000974","0050E00000527RMQAY","2019-09-12T13:00:57.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-12T13:58:48.000Z","a4y0E000000DHKFQA4","false","0050E00000527RMQAY","2019-09-12T13:58:48.000Z","","","ACC-00000975","0050E00000527RMQAY","2019-09-12T13:58:48.000Z","","a4n0E000000n1pUQAQ"
"0050E00000527RMQAY","2019-09-12T14:12:13.000Z","a4y0E000000DHKKQA4","false","0050E00000527RMQAY","2019-09-12T14:12:13.000Z","","","ACC-00000976","0050E00000527RMQAY","2019-09-12T14:12:14.000Z","","a4n0E000000n1pUQAQ"
"0050E00000527RMQAY","2019-09-12T14:22:51.000Z","a4y0E000000DHKPQA4","false","0050E00000527RMQAY","2019-09-12T14:22:51.000Z","","","ACC-00000977","0050E00000527RMQAY","2019-09-12T14:22:51.000Z","","a4n0E000000n1pUQAQ"
"0050E00000527RMQAY","2019-09-12T14:54:12.000Z","a4y0E000000DHKUQA4","false","0050E00000527RMQAY","2019-09-12T14:54:12.000Z","","","ACC-00000978","0050E00000527RMQAY","2019-09-12T14:54:12.000Z","","a4n0E000000n1pUQAQ"
"0050E00000527RMQAY","2019-09-12T15:07:24.000Z","a4y0E000000DHKZQA4","false","0050E00000527RMQAY","2019-09-12T15:07:24.000Z","","","ACC-00000979","0050E00000527RMQAY","2019-09-12T15:07:24.000Z","","a4n0E000000n1pUQAQ"
"0050E00000527RMQAY","2019-09-12T15:12:59.000Z","a4y0E000000DHKeQAO","false","0050E00000527RMQAY","2019-09-12T15:12:59.000Z","","","ACC-00000980","0050E00000527RMQAY","2019-09-12T15:12:59.000Z","","a4n0E000000n1pUQAQ"
"0050E00000527RMQAY","2019-09-12T15:22:10.000Z","a4y0E000000DHKjQAO","false","0050E00000527RMQAY","2019-09-12T15:22:10.000Z","","","ACC-00000981","0050E00000527RMQAY","2019-09-12T15:22:10.000Z","","a4n0E000000n1pUQAQ"
"0050E00000527RMQAY","2019-09-12T15:24:45.000Z","a4y0E000000DHKoQAO","false","0050E00000527RMQAY","2019-09-12T15:24:45.000Z","","","ACC-00000982","0050E00000527RMQAY","2019-09-12T15:24:45.000Z","","a4n0E000000n1pUQAQ"
"0050E00000527RMQAY","2019-09-12T15:25:25.000Z","a4y0E000000DHKtQAO","false","0050E00000527RMQAY","2019-09-12T15:25:25.000Z","","","ACC-00000983","0050E00000527RMQAY","2019-09-12T15:25:25.000Z","","a4n0E000000n2ARQAY"
"0050E00000527RMQAY","2019-09-12T15:30:33.000Z","a4y0E000000DHKyQAO","false","0050E00000527RMQAY","2019-09-12T15:30:33.000Z","","","ACC-00000984","0050E00000527RMQAY","2019-09-12T15:30:33.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-12T15:32:10.000Z","a4y0E000000DHL3QAO","false","0050E00000527RMQAY","2019-09-12T15:32:10.000Z","","","ACC-00000985","0050E00000527RMQAY","2019-09-12T15:32:10.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-12T15:34:48.000Z","a4y0E000000DHL4QAO","false","0050E00000527RMQAY","2019-09-12T15:34:48.000Z","","","ACC-00000988","0050E00000527RMQAY","2019-09-12T15:34:48.000Z","","a4n0E000000n2ARQAY"
"0050E00000527RMQAY","2019-09-12T15:33:26.000Z","a4y0E000000DHL8QAO","false","0050E00000527RMQAY","2019-09-12T15:33:26.000Z","","","ACC-00000986","0050E00000527RMQAY","2019-09-12T15:33:26.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-12T15:34:30.000Z","a4y0E000000DHLDQA4","false","0050E00000527RMQAY","2019-09-12T15:34:30.000Z","","","ACC-00000987","0050E00000527RMQAY","2019-09-12T15:34:30.000Z","","a4n0E000000n1pUQAQ"
"0050E00000527RMQAY","2019-09-12T15:35:49.000Z","a4y0E000000DHLIQA4","false","0050E00000527RMQAY","2019-09-12T15:35:49.000Z","","","ACC-00000989","0050E00000527RMQAY","2019-09-12T15:35:49.000Z","","a4n0E000000n2ARQAY"
"0050E00000527RMQAY","2019-09-12T15:36:03.000Z","a4y0E000000DHLNQA4","false","0050E00000527RMQAY","2019-09-12T15:36:03.000Z","","","ACC-00000990","0050E00000527RMQAY","2019-09-12T15:36:03.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-12T15:38:33.000Z","a4y0E000000DHLSQA4","false","0050E00000527RMQAY","2019-09-12T15:38:33.000Z","","","ACC-00000991","0050E00000527RMQAY","2019-09-12T15:38:33.000Z","","a4n0E000000n1pUQAQ"
"0050E00000527RMQAY","2019-09-12T15:39:04.000Z","a4y0E000000DHLXQA4","false","0050E00000527RMQAY","2019-09-12T15:39:04.000Z","","","ACC-00000992","0050E00000527RMQAY","2019-09-12T15:39:04.000Z","","a4n0E000000n2ARQAY"
"0050E00000527RMQAY","2019-09-12T15:39:31.000Z","a4y0E000000DHLcQAO","false","0050E00000527RMQAY","2019-09-12T15:39:31.000Z","","","ACC-00000993","0050E00000527RMQAY","2019-09-12T15:39:31.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-12T15:39:57.000Z","a4y0E000000DHLhQAO","false","0050E00000527RMQAY","2019-09-12T15:39:57.000Z","","","ACC-00000994","0050E00000527RMQAY","2019-09-12T15:39:57.000Z","","a4n0E000000n2ARQAY"
"0050E00000527RMQAY","2019-09-12T15:43:16.000Z","a4y0E000000DHLmQAO","false","0050E00000527RMQAY","2019-09-12T15:43:16.000Z","","","ACC-00000995","0050E00000527RMQAY","2019-09-12T15:43:16.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-12T15:44:02.000Z","a4y0E000000DHLrQAO","false","0050E00000527RMQAY","2019-09-12T15:44:02.000Z","","","ACC-00000996","0050E00000527RMQAY","2019-09-12T15:44:02.000Z","","a4n0E000000n2ARQAY"
"0050E00000527RMQAY","2019-09-12T15:45:14.000Z","a4y0E000000DHLwQAO","false","0050E00000527RMQAY","2019-09-12T15:45:14.000Z","","","ACC-00000997","0050E00000527RMQAY","2019-09-12T15:45:14.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-12T15:48:09.000Z","a4y0E000000DHM1QAO","false","0050E00000527RMQAY","2019-09-12T15:48:09.000Z","","","ACC-00000998","0050E00000527RMQAY","2019-09-12T15:48:10.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-12T15:50:14.000Z","a4y0E000000DHM6QAO","false","0050E00000527RMQAY","2019-09-12T15:50:14.000Z","","","ACC-00000999","0050E00000527RMQAY","2019-09-12T15:50:14.000Z","","a4n0E000000n1bHQAQ"
"0050E00000527RMQAY","2019-09-12T15:51:09.000Z","a4y0E000000DHMBQA4","false","0050E00000527RMQAY","2019-09-12T15:51:09.000Z","","","ACC-00001000","0050E00000527RMQAY","2019-09-12T15:51:09.000Z","","a4n0E000000n1bHQAQ"
"0050E00000527RMQAY","2019-09-12T15:53:39.000Z","a4y0E000000DHMGQA4","false","0050E00000527RMQAY","2019-09-12T15:53:39.000Z","","","ACC-00001001","0050E00000527RMQAY","2019-09-12T15:53:39.000Z","","a4n0E000000n2ARQAY"
"0050E00000527RMQAY","2019-09-12T15:53:45.000Z","a4y0E000000DHMLQA4","false","0050E00000527RMQAY","2019-09-12T15:53:45.000Z","","","ACC-00001002","0050E00000527RMQAY","2019-09-12T15:53:45.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-12T15:54:13.000Z","a4y0E000000DHMQQA4","false","0050E00000527RMQAY","2019-09-12T15:54:13.000Z","","","ACC-00001003","0050E00000527RMQAY","2019-09-12T15:54:13.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-12T15:54:30.000Z","a4y0E000000DHMVQA4","false","0050E00000527RMQAY","2019-09-12T15:54:30.000Z","","","ACC-00001004","0050E00000527RMQAY","2019-09-12T15:54:30.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-12T15:56:14.000Z","a4y0E000000DHMWQA4","false","0050E00000527RMQAY","2019-09-12T15:56:14.000Z","","","ACC-00001009","0050E00000527RMQAY","2019-09-12T15:56:14.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-12T15:54:33.000Z","a4y0E000000DHMaQAO","false","0050E00000527RMQAY","2019-09-12T15:54:33.000Z","","","ACC-00001005","0050E00000527RMQAY","2019-09-12T15:54:33.000Z","","a4n0E000000n1pUQAQ"
"0050E00000527RMQAY","2019-09-12T15:54:47.000Z","a4y0E000000DHMfQAO","false","0050E00000527RMQAY","2019-09-12T15:54:47.000Z","","","ACC-00001006","0050E00000527RMQAY","2019-09-12T15:54:47.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-12T15:55:46.000Z","a4y0E000000DHMkQAO","false","0050E00000527RMQAY","2019-09-12T15:55:46.000Z","","","ACC-00001007","0050E00000527RMQAY","2019-09-12T15:55:46.000Z","","a4n0E000000n2ARQAY"
"0050E00000527RMQAY","2019-09-12T15:55:55.000Z","a4y0E000000DHMpQAO","false","0050E00000527RMQAY","2019-09-12T15:55:55.000Z","","","ACC-00001008","0050E00000527RMQAY","2019-09-12T15:55:55.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-12T15:57:20.000Z","a4y0E000000DHMuQAO","false","0050E00000527RMQAY","2019-09-12T15:57:20.000Z","","","ACC-00001010","0050E00000527RMQAY","2019-09-12T15:57:20.000Z","","a4n0E000000n1bHQAQ"
"0050E00000527RMQAY","2019-09-12T15:58:02.000Z","a4y0E000000DHMzQAO","false","0050E00000527RMQAY","2019-09-12T15:58:02.000Z","","","ACC-00001011","0050E00000527RMQAY","2019-09-12T15:58:02.000Z","","a4n0E000000n1bHQAQ"
"0050E00000527RMQAY","2019-09-12T16:01:36.000Z","a4y0E000000DHN4QAO","false","0050E00000527RMQAY","2019-09-12T16:01:36.000Z","","","ACC-00001012","0050E00000527RMQAY","2019-09-12T16:01:36.000Z","","a4n0E000000n1pUQAQ"
"0050E00000527RMQAY","2019-09-12T16:01:47.000Z","a4y0E000000DHN9QAO","false","0050E00000527RMQAY","2019-09-12T16:01:47.000Z","","","ACC-00001013","0050E00000527RMQAY","2019-09-12T16:01:47.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-12T16:03:29.000Z","a4y0E000000DHNEQA4","false","0050E00000527RMQAY","2019-09-12T16:03:29.000Z","","","ACC-00001014","0050E00000527RMQAY","2019-09-12T16:03:29.000Z","","a4n0E000000n1pUQAQ"
"0050E00000527RMQAY","2019-09-12T16:04:42.000Z","a4y0E000000DHNJQA4","false","0050E00000527RMQAY","2019-09-12T16:04:42.000Z","","","ACC-00001015","0050E00000527RMQAY","2019-09-12T16:04:42.000Z","","a4n0E000000n1pUQAQ"
"0050E00000527RMQAY","2019-09-12T20:40:32.000Z","a4y0E000000DHNOQA4","false","0050E00000527RMQAY","2019-09-12T20:40:32.000Z","","","ACC-00001016","0050E00000527RMQAY","2019-09-12T20:40:32.000Z","","a4n0E000000n1bHQAQ"
"0050E00000527RMQAY","2019-09-13T07:32:00.000Z","a4y0E000000DHNYQA4","false","0050E00000527RMQAY","2019-09-13T07:32:00.000Z","","","ACC-00001017","0050E00000527RMQAY","2019-09-13T07:32:00.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-13T07:32:25.000Z","a4y0E000000DHNdQAO","false","0050E00000527RMQAY","2019-09-13T07:32:25.000Z","","","ACC-00001018","0050E00000527RMQAY","2019-09-13T07:32:25.000Z","","a4n0E000000n1pUQAQ"
"0050E00000527RMQAY","2019-09-13T07:32:27.000Z","a4y0E000000DHNiQAO","false","0050E00000527RMQAY","2019-09-13T07:32:27.000Z","","","ACC-00001019","0050E00000527RMQAY","2019-09-13T07:32:27.000Z","","a4n0E000000n1bHQAQ"
"0050E00000527RMQAY","2019-09-13T07:32:58.000Z","a4y0E000000DHNnQAO","false","0050E00000527RMQAY","2019-09-13T07:32:58.000Z","","","ACC-00001020","0050E00000527RMQAY","2019-09-13T07:32:58.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-13T07:33:08.000Z","a4y0E000000DHNsQAO","false","0050E00000527RMQAY","2019-09-13T07:33:08.000Z","","","ACC-00001021","0050E00000527RMQAY","2019-09-13T07:33:08.000Z","","a4n0E000000n1bHQAQ"
"0050E00000527RMQAY","2019-09-13T07:34:57.000Z","a4y0E000000DHNxQAO","false","0050E00000527RMQAY","2019-09-13T07:34:57.000Z","","","ACC-00001022","0050E00000527RMQAY","2019-09-13T07:34:57.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-13T07:35:07.000Z","a4y0E000000DHO2QAO","false","0050E00000527RMQAY","2019-09-13T07:35:07.000Z","","","ACC-00001023","0050E00000527RMQAY","2019-09-13T07:35:07.000Z","","a4n0E000000n1bHQAQ"
"0050E00000527RMQAY","2019-09-13T07:37:47.000Z","a4y0E000000DHO7QAO","false","0050E00000527RMQAY","2019-09-13T07:37:47.000Z","","","ACC-00001024","0050E00000527RMQAY","2019-09-13T07:37:47.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-13T07:38:01.000Z","a4y0E000000DHOCQA4","false","0050E00000527RMQAY","2019-09-13T07:38:01.000Z","","","ACC-00001025","0050E00000527RMQAY","2019-09-13T07:38:01.000Z","","a4n0E000000n1bHQAQ"
"0050E00000527RMQAY","2019-09-13T07:40:28.000Z","a4y0E000000DHOHQA4","false","0050E00000527RMQAY","2019-09-13T07:40:28.000Z","","","ACC-00001026","0050E00000527RMQAY","2019-09-13T07:40:28.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-13T07:40:38.000Z","a4y0E000000DHOMQA4","false","0050E00000527RMQAY","2019-09-13T07:40:38.000Z","","","ACC-00001027","0050E00000527RMQAY","2019-09-13T07:40:38.000Z","","a4n0E000000n1bHQAQ"
"0050E00000527RMQAY","2019-09-13T07:43:16.000Z","a4y0E000000DHORQA4","false","0050E00000527RMQAY","2019-09-13T07:43:16.000Z","","","ACC-00001028","0050E00000527RMQAY","2019-09-13T07:43:16.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-13T07:43:40.000Z","a4y0E000000DHOWQA4","false","0050E00000527RMQAY","2019-09-13T07:43:40.000Z","","","ACC-00001029","0050E00000527RMQAY","2019-09-13T07:43:41.000Z","","a4n0E000000n1bHQAQ"
"0050E00000527RMQAY","2019-09-13T07:43:59.000Z","a4y0E000000DHObQAO","false","0050E00000527RMQAY","2019-09-13T07:43:59.000Z","","","ACC-00001030","0050E00000527RMQAY","2019-09-13T07:43:59.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-13T07:44:13.000Z","a4y0E000000DHOgQAO","false","0050E00000527RMQAY","2019-09-13T07:44:13.000Z","","","ACC-00001031","0050E00000527RMQAY","2019-09-13T07:44:13.000Z","","a4n0E000000n1bHQAQ"
"0050E00000527RMQAY","2019-09-13T07:53:25.000Z","a4y0E000000DHOlQAO","false","0050E00000527RMQAY","2019-09-13T07:53:25.000Z","","","ACC-00001032","0050E00000527RMQAY","2019-09-13T07:53:25.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-13T07:53:34.000Z","a4y0E000000DHOqQAO","false","0050E00000527RMQAY","2019-09-13T07:53:34.000Z","","","ACC-00001033","0050E00000527RMQAY","2019-09-13T07:53:34.000Z","","a4n0E000000n1bHQAQ"
"0050E00000527RMQAY","2019-09-13T07:59:01.000Z","a4y0E000000DHOvQAO","false","0050E00000527RMQAY","2019-09-13T07:59:01.000Z","","","ACC-00001034","0050E00000527RMQAY","2019-09-13T07:59:01.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-13T08:00:44.000Z","a4y0E000000DHP0QAO","false","0050E00000527RMQAY","2019-09-13T08:00:44.000Z","","","ACC-00001035","0050E00000527RMQAY","2019-09-13T08:00:44.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-13T08:03:26.000Z","a4y0E000000DHP5QAO","false","0050E00000527RMQAY","2019-09-13T08:03:26.000Z","","","ACC-00001036","0050E00000527RMQAY","2019-09-13T08:03:26.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-13T08:04:07.000Z","a4y0E000000DHPAQA4","false","0050E00000527RMQAY","2019-09-13T08:04:07.000Z","","","ACC-00001037","0050E00000527RMQAY","2019-09-13T08:04:07.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-13T08:05:05.000Z","a4y0E000000DHPFQA4","false","0050E00000527RMQAY","2019-09-13T08:05:05.000Z","","","ACC-00001038","0050E00000527RMQAY","2019-09-13T08:05:05.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-13T08:05:20.000Z","a4y0E000000DHPKQA4","false","0050E00000527RMQAY","2019-09-13T08:05:20.000Z","","","ACC-00001039","0050E00000527RMQAY","2019-09-13T08:05:20.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-13T08:06:40.000Z","a4y0E000000DHPPQA4","false","0050E00000527RMQAY","2019-09-13T08:06:40.000Z","","","ACC-00001040","0050E00000527RMQAY","2019-09-13T08:06:40.000Z","","a4n0E000000n2ARQAY"
"0050E00000527RMQAY","2019-09-13T08:07:10.000Z","a4y0E000000DHPUQA4","false","0050E00000527RMQAY","2019-09-13T08:07:10.000Z","","","ACC-00001041","0050E00000527RMQAY","2019-09-13T08:07:10.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-13T08:09:25.000Z","a4y0E000000DHPZQA4","false","0050E00000527RMQAY","2019-09-13T08:09:25.000Z","","","ACC-00001042","0050E00000527RMQAY","2019-09-13T08:09:25.000Z","","a4n0E000000n1bHQAQ"
"0050E00000527RMQAY","2019-09-13T08:15:34.000Z","a4y0E000000DHPeQAO","false","0050E00000527RMQAY","2019-09-13T08:15:34.000Z","","","ACC-00001043","0050E00000527RMQAY","2019-09-13T08:15:34.000Z","","a4n0E000000n2ARQAY"
"0050E00000527RMQAY","2019-09-13T08:16:48.000Z","a4y0E000000DHPjQAO","false","0050E00000527RMQAY","2019-09-13T08:16:48.000Z","","","ACC-00001044","0050E00000527RMQAY","2019-09-13T08:16:48.000Z","","a4n0E000000n2ARQAY"
"0050E00000527RMQAY","2019-09-13T08:17:05.000Z","a4y0E000000DHPoQAO","false","0050E00000527RMQAY","2019-09-13T08:17:05.000Z","","","ACC-00001045","0050E00000527RMQAY","2019-09-13T08:17:05.000Z","","a4n0E000000n2ARQAY"
"0050E00000527RMQAY","2019-09-13T08:17:59.000Z","a4y0E000000DHPtQAO","false","0050E00000527RMQAY","2019-09-13T08:17:59.000Z","","","ACC-00001046","0050E00000527RMQAY","2019-09-13T08:17:59.000Z","","a4n0E000000n1pUQAQ"
"0050E00000527RMQAY","2019-09-13T08:18:04.000Z","a4y0E000000DHPyQAO","false","0050E00000527RMQAY","2019-09-13T08:18:04.000Z","","","ACC-00001047","0050E00000527RMQAY","2019-09-13T08:18:04.000Z","","a4n0E000000n2ARQAY"
"0050E00000527RMQAY","2019-09-13T08:19:29.000Z","a4y0E000000DHQ3QAO","false","0050E00000527RMQAY","2019-09-13T08:19:29.000Z","","","ACC-00001048","0050E00000527RMQAY","2019-09-13T08:19:29.000Z","","a4n0E000000n2ARQAY"
"0050E00000527RMQAY","2019-09-13T08:24:52.000Z","a4y0E000000DHQ8QAO","false","0050E00000527RMQAY","2019-09-13T08:24:52.000Z","","","ACC-00001049","0050E00000527RMQAY","2019-09-13T08:24:52.000Z","","a4n0E000000n2ARQAY"
"0050E00000527RMQAY","2019-09-13T08:26:09.000Z","a4y0E000000DHQDQA4","false","0050E00000527RMQAY","2019-09-13T08:26:09.000Z","","","ACC-00001050","0050E00000527RMQAY","2019-09-13T08:26:09.000Z","","a4n0E000000n2ARQAY"
"0050E00000527RMQAY","2019-09-13T08:28:55.000Z","a4y0E000000DHQIQA4","false","0050E00000527RMQAY","2019-09-13T08:28:55.000Z","","","ACC-00001051","0050E00000527RMQAY","2019-09-13T08:28:55.000Z","","a4n0E000000n2ARQAY"
"0050E00000527RMQAY","2019-09-13T08:29:48.000Z","a4y0E000000DHQNQA4","false","0050E00000527RMQAY","2019-09-13T08:29:48.000Z","","","ACC-00001052","0050E00000527RMQAY","2019-09-13T08:29:48.000Z","","a4n0E000000n2ARQAY"
"0050E00000527RMQAY","2019-09-13T08:32:18.000Z","a4y0E000000DHQSQA4","false","0050E00000527RMQAY","2019-09-13T08:32:18.000Z","","","ACC-00001053","0050E00000527RMQAY","2019-09-13T08:32:18.000Z","","a4n0E000000n2ARQAY"
"0050E00000527RMQAY","2019-09-13T08:32:44.000Z","a4y0E000000DHQXQA4","false","0050E00000527RMQAY","2019-09-13T08:32:44.000Z","","","ACC-00001054","0050E00000527RMQAY","2019-09-13T08:32:44.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-13T08:33:12.000Z","a4y0E000000DHQcQAO","false","0050E00000527RMQAY","2019-09-13T08:33:12.000Z","","","ACC-00001055","0050E00000527RMQAY","2019-09-13T08:33:12.000Z","","a4n0E000000n2ARQAY"
"0050E00000527RMQAY","2019-09-13T08:35:57.000Z","a4y0E000000DHQhQAO","false","0050E00000527RMQAY","2019-09-13T08:35:57.000Z","","","ACC-00001056","0050E00000527RMQAY","2019-09-13T08:35:57.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-13T08:37:05.000Z","a4y0E000000DHQmQAO","false","0050E00000527RMQAY","2019-09-13T08:37:05.000Z","","","ACC-00001057","0050E00000527RMQAY","2019-09-13T08:37:05.000Z","","a4n0E000000n2ARQAY"
"0050E00000527RMQAY","2019-09-13T08:37:58.000Z","a4y0E000000DHQrQAO","false","0050E00000527RMQAY","2019-09-13T08:37:58.000Z","","","ACC-00001058","0050E00000527RMQAY","2019-09-13T08:37:58.000Z","","a4n0E000000n2ARQAY"
"0050E00000527RMQAY","2019-09-13T08:40:01.000Z","a4y0E000000DHQwQAO","false","0050E00000527RMQAY","2019-09-13T08:40:01.000Z","","","ACC-00001059","0050E00000527RMQAY","2019-09-13T08:40:01.000Z","","a4n0E000000n2ARQAY"
"0050E00000527RMQAY","2019-09-13T08:41:01.000Z","a4y0E000000DHR1QAO","false","0050E00000527RMQAY","2019-09-13T08:41:01.000Z","","","ACC-00001060","0050E00000527RMQAY","2019-09-13T08:41:01.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-13T08:45:01.000Z","a4y0E000000DHR6QAO","false","0050E00000527RMQAY","2019-09-13T08:45:01.000Z","","","ACC-00001061","0050E00000527RMQAY","2019-09-13T08:45:02.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-13T08:48:20.000Z","a4y0E000000DHRBQA4","false","0050E00000527RMQAY","2019-09-13T08:48:20.000Z","","","ACC-00001062","0050E00000527RMQAY","2019-09-13T08:48:20.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-13T08:50:07.000Z","a4y0E000000DHRGQA4","false","0050E00000527RMQAY","2019-09-13T08:50:07.000Z","","","ACC-00001063","0050E00000527RMQAY","2019-09-13T08:50:07.000Z","","a4n0E000000n0wsQAA"
"0050E00000527RMQAY","2019-09-13T08:50:35.000Z","a4y0E000000DHRLQA4","false","0050E00000527RMQAY","2019-09-13T08:50:35.000Z","","","ACC-00001064","0050E00000527RMQAY","2019-09-13T08:50:35.000Z","","a4n0E000000n1pUQAQ"
